id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
812234252856483749,Bermuda Isles Villas #11,494329252,Joe,,Lauderdale By The Sea,26.194174,-80.096747,Entire home/apt,98,2,7,2024-04-11,0.44,26,364,4,
812247506680203383,Bermuda Isles Villas #23,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,100,3,22,2024-06-22,1.35,26,311,20,
812254264633717485,Intracoastal Reserve by RH,193512222,Carpediem,,Fort Lauderdale,26.12352,-80.119,Entire home/apt,751,3,21,2024-05-21,1.26,1,347,12,
812255035417776239,Bermuda Isles Villas #26,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,103,3,13,2024-05-25,0.79,26,364,10,
812260235315841880,Bermuda Isles Villas #27,494329252,Joe,,Lauderdale By The Sea,26.1941739,-80.09674690000001,Entire home/apt,111,2,13,2024-05-27,0.81,26,351,12,
812298165693169422,Private garden suite with private entrance & bath,139064306,Yami,,Pembroke Pines,26.02707,-80.25502,Private room,68,1,170,2024-06-24,9.90,1,160,118,
812313076573913591,Champagne at Tiffany's - Luxury Condo by the Beach,484288881,Unwind,,Fort Lauderdale,26.12897,-80.10591,Entire home/apt,180,2,26,2024-06-14,1.74,1,158,19,
812316123078843732,Apartment w/ Balcony+ Amazing Pool+ Near Beach,20234196,Stay Sol,,Hallandale Beach,25.98556,-80.1235,Entire home/apt,114,4,25,2024-06-17,1.51,342,357,16,
812355176370443484,Oasis at Hollywood III. sleeps 4,220707095,Jakira,,Hollywood,25.99688429858417,-80.14534440066257,Entire home/apt,95,2,23,2024-06-15,1.35,17,101,21,
812361334925106629,"SHERI F-House, 3 beds, free park",195808066,112 Percent Pure Llc,,Dania Beach,26.03417,-80.14615,Entire home/apt,77,2,7,2024-04-28,0.42,5,329,3,
812383904064589327,Luxury new waterfront by the beach,173433538,Selena,,Hollywood,26.05168,-80.11256,Entire home/apt,462,4,0,,,1,327,0,
812615388827132450,Luxury Home w 2 Pools near Beach,63675237,Jordan & Emily,,Fort Lauderdale,26.12871,-80.12735,Entire home/apt,1272,2,4,2024-06-02,0.39,29,342,4,
812622523893305645,Botanical Oasis Home w/ 2 Pools,63675237,Jordan & Emily,,Fort Lauderdale,26.13086,-80.12729,Entire home/apt,751,2,11,2024-06-17,0.73,29,351,9,
812626203110598060,The Elements Home w/ 2 Pools,63675237,Jordan & Emily,,Fort Lauderdale,26.13181,-80.12811,Entire home/apt,1033,2,2,2023-10-09,0.21,29,334,2,
812631039019321390,Gorgeous Oasis for Relaxation.,422378377,Ihor And Tetiana,,Hollywood,26.008322,-80.1855999,Entire home/apt,227,1,36,2024-06-23,2.21,1,326,23,
812658737615616356,Modern & Luxury Vila w Private Patio & Jacuzzi,20078812,Sara,,Hollywood,26.01353666925865,-80.13937454670668,Entire home/apt,247,7,18,2024-05-27,1.14,2,337,8,
812888687400546280,Beautiful Villa Close to Beach,498056930,Emelie,,Hollywood,26.01196,-80.13065,Entire home/apt,550,2,2,2023-11-26,0.13,1,273,1,
812962410143830092,Convenient Stay in FL! Walk to Hallandale Beach!,496944100,RoomPicks,,Hollywood,25.98657,-80.12093,Entire home/apt,80,1,0,,,74,0,0,
812999596961684927,Corporate rental-Coral Springs,47062,Justin,,Coral Springs,26.26204,-80.23496,Entire home/apt,137,30,3,2024-05-31,0.50,2,365,3,
813004837963079517,2BR Corner Oceanview/Cityview at Hyde Beach House,496944100,RoomPicks,,Hallandale Beach,25.98586,-80.12173,Entire home/apt,100,1,2,2024-04-22,0.59,74,346,2,
813007361593461877,Right on the Intracoastal! Near Hollywood Beach!,496944100,RoomPicks,,Hallandale Beach,25.9859,-80.12171,Entire home/apt,100,1,1,2023-07-15,0.09,74,356,1,
813017697396255149,Modern Luxury 7Br 5 Min to beach,435884350,KFE Management,,Fort Lauderdale,26.19403,-80.11434,Entire home/apt,688,3,35,2024-05-24,2.10,24,357,23,
813021276604805633,2BR IntraCoastal Suite at Hyde Beach House,496944100,RoomPicks,,Hallandale Beach,25.98598,-80.11988,Entire home/apt,100,1,0,,,74,268,0,
813021976163181252,"Your Relaxing Getaway Awaits! Pool, City View!",496944100,RoomPicks,,Hallandale Beach,25.98635,-80.12021,Entire home/apt,100,1,1,2024-03-22,0.31,74,268,1,
813023623010066559,"Beach Getaway! Kitchen, Pool, Relaxing Oceanview!",496944100,RoomPicks,,Hollywood,25.98745,-80.1197,Entire home/apt,80,1,0,,,74,343,0,
813025609906840261,2BR Oceanview/Poolview Suite at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98744,-80.12001,Entire home/apt,100,1,2,2024-04-14,0.73,74,356,2,
813027110001728539,"Great View,Kitchen,Pool,Walk to Hallandale Beach!",496944100,RoomPicks,,Hallandale Beach,25.98606,-80.12015,Entire home/apt,100,1,0,,,74,345,0,
813028792409000044,"Relax and Recharge! Pool, Close to Hollywood Beach",496944100,RoomPicks,,Hollywood,25.98663,-80.12032,Entire home/apt,80,1,1,2024-05-12,0.64,74,296,1,
813029607286196350,"Rare Find! Onsite Pool, Kitchen, Near Beach",496944100,RoomPicks,,Hollywood,25.98816,-80.12027,Entire home/apt,100,1,1,2024-05-10,0.61,74,308,1,
813030557837005906,"Relax and Recharge! Pool, Close to Hollywood Beach",496944100,RoomPicks,,Hallandale Beach,25.98595,-80.11997,Entire home/apt,100,1,0,,,74,335,0,
813031073885381319,2BR Oceanview/Poolview ADA at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98776,-80.12142,Entire home/apt,100,1,2,2024-05-26,0.79,74,339,2,
813035602395521081,3 BR Corner Suite View- Ocean at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98642,-80.12102,Entire home/apt,80,1,0,,,74,179,0,
813037880765103642,"Beach house ~ Private Heated Pool, Fenced Yard",490585970,ITrip,,Oakland Park,26.183921,-80.1409107,Entire home/apt,311,3,17,2024-04-28,1.00,10,297,12,
813051165036408058,"Relax and Recharge! Pool, Close to Hollywood Beach",496944100,RoomPicks,,Hollywood,25.98746,-80.12115,Entire home/apt,80,1,0,,,74,185,0,
813053402601938454,"Rare Gem! Onsite Pool, Kitchen, City View!",496944100,RoomPicks,,Hollywood,25.98817,-80.1197,Entire home/apt,100,1,1,2023-03-12,0.06,74,348,0,
813053702293016970,"Convenient Stay, Superb Location! Pool, Kitchen!",496944100,RoomPicks,,Hollywood,25.98755,-80.12105,Entire home/apt,100,1,3,2024-03-17,0.44,74,354,3,
813061860826839066,"Convenient Stay in Florida, 2 Stylish Units, Pool!",496944100,RoomPicks,,Hallandale Beach,25.98631,-80.12042,Entire home/apt,80,1,0,,,74,0,0,
813062637667806091,Best Place to Stay in Florida! 2 Comfortable Units,496944100,RoomPicks,,Hollywood,25.98755,-80.12136,Entire home/apt,80,1,0,,,74,0,0,
813066990609817948,"2 Relaxing Units, Outdoor Movie Theater! Pool!",496944100,RoomPicks,,Hollywood,25.98777,-80.11962,Entire home/apt,80,1,0,,,74,0,0,
813067482067139321,"Convenient Stay in Florida, 2 Spacious Units, Pool",496944100,RoomPicks,,Hollywood,25.9876,-80.11958,Entire home/apt,80,1,0,,,74,0,0,
813069964257599495,Right on the Intracoastal! 2 Units Near Beach Club,496944100,RoomPicks,,Hollywood,25.98779,-80.11961,Entire home/apt,80,1,0,,,74,337,0,
813069985676714706,Beach Escape! 4 Apartment-Style Units w/ Kitchen!,496944100,RoomPicks,,Hollywood,25.98768,-80.11981,Entire home/apt,80,1,0,,,74,1,0,
813070733036240459,"4 Spacious 2BR Units, Minutes to Beach, Parking!",496944100,RoomPicks,,Hollywood,25.98815,-80.12167,Entire home/apt,80,1,0,,,74,0,0,
813071971853562138,"Relax and Unwind! 2 Relaxing Units, Pool!",496944100,RoomPicks,,Hallandale Beach,25.98627,-80.12171,Entire home/apt,80,1,0,,,74,333,0,
813072691383999131,"4 Spacious Units w/Kitchens, Minutes to Beach!",496944100,RoomPicks,,Hollywood,25.98651,-80.11979,Entire home/apt,80,1,0,,,74,340,0,
813073321185124445,TWO 2BR Oceanview/Poolview Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.9875,-80.12104,Entire home/apt,80,1,1,2024-05-19,0.75,74,353,1,
813073708344720318,"Your Relaxing Getaway Awaits! 2 Units,Tennis Court",496944100,RoomPicks,,Hollywood,25.98799,-80.12013,Entire home/apt,100,1,0,,,74,342,0,
813075364751626621,"Your Home Away From Home! 2 Units, Pool, Parking!",496944100,RoomPicks,,Hollywood,25.98764,-80.11989,Entire home/apt,80,1,0,,,74,260,0,
813075690837335208,FOUR 2-BR Oceanview/Poolview Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98668,-80.12123,Entire home/apt,100,1,0,,,74,351,0,
813075861361614920,TWO 2BR Oceanview- Mobility Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98651,-80.12097,Entire home/apt,80,1,0,,,74,272,0,
813077707372950022,Beach Escape! 4 Apartment-Style Units w/ Kitchen!,496944100,RoomPicks,,Hollywood,25.98731,-80.12155,Entire home/apt,80,1,0,,,74,343,0,
813077786018523886,Chateau De Carmelle - Cozy Private Room & Entrance,131371332,Carmelle,,Pembroke Pines,26.00662,-80.37119,Private room,95,2,47,2024-06-23,3.18,2,153,37,
813078186678064982,"4 Units w/Kitchen, Pool, On-site Movie Theater!",496944100,RoomPicks,,Hallandale Beach,25.9859,-80.12157,Entire home/apt,80,1,0,,,74,353,0,
813079709286081511,"Wonderful Stay! 2 Comfortable Units, Pool, Parking",496944100,RoomPicks,,Hallandale Beach,25.98621,-80.12155,Entire home/apt,80,1,0,,,74,296,0,
813081560178643104,Four 2BR Units w/ Kitchen! Near Hollywood Beach!,496944100,RoomPicks,,Hallandale Beach,25.98595,-80.1218,Entire home/apt,80,1,0,,,74,0,0,
813081826140220350,"Relax and Recharge! 2 Spacious Units, Pool!",496944100,RoomPicks,,Hollywood,25.98652,-80.12095,Entire home/apt,80,1,0,,,74,0,0,
813082350989603662,Your Relaxing Getaway Awaits! 2 Comfortable Units!,496944100,RoomPicks,,Hollywood,25.9866,-80.12014,Entire home/apt,80,1,0,,,74,0,0,
813084289544478799,TWO 3BR Corner Suite View-Ocean at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98736,-80.12105,Entire home/apt,80,1,0,,,74,333,0,
813084601737967287,Perfect for Extended Stays! 3 Units w/ Kitchen!,496944100,RoomPicks,,Hollywood,25.98669,-80.12119,Entire home/apt,80,1,0,,,74,0,0,
813085407412824816,"Family Beach Getaway! Pool, 3 Units w/Full Kitchen",496944100,RoomPicks,,Hollywood,25.98657,-80.11972,Entire home/apt,80,1,0,,,74,0,0,
813085597876976054,"Convenient Stay in Florida, 2 Spacious Units, Pool",496944100,RoomPicks,,Hollywood,25.98789,-80.12096,Entire home/apt,80,1,0,,,74,328,0,
813088655092293426,THREE 3BR Suite InterCoastal at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98637,-80.1209,Entire home/apt,80,1,0,,,74,0,0,
813090431582594129,THREE 3BR InterCoastal at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98767,-80.12088,Entire home/apt,80,1,0,,,74,318,0,
813090638894246806,Best Place to Stay in Florida! 2 Relaxing Units!,496944100,RoomPicks,,Hallandale Beach,25.98637,-80.12033,Entire home/apt,100,1,0,,,74,333,0,
813090866556135045,The Palm Retreat - Family Fun,402759618,Peter,,Oakland Park,26.17064,-80.12267,Entire home/apt,296,2,14,2024-04-07,0.85,1,235,6,
813091232035473497,"Hollywood Hideaway!Steps to Beach,3 Modern Units!",496944100,RoomPicks,,Hollywood,25.98814,-80.12095,Entire home/apt,80,1,0,,,74,326,0,
813091518746453939,TWO 3BR IntraCoastal View Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.9874,-80.12005,Entire home/apt,80,1,0,,,74,324,0,
813093555024798107,TWO 3BR Suite IntraCoastal View ADA at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98683,-80.12136,Entire home/apt,80,1,0,,,74,0,0,
813093615660845234,"3 Relaxing Units w/ Kitchen, Minutes to Beaches!",496944100,RoomPicks,,Hollywood,25.9875,-80.11971,Entire home/apt,80,1,0,,,74,318,0,
813094631873725221,THREE 3BR Corner Suite View-Ocean at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98806,-80.12016,Entire home/apt,80,1,0,,,74,323,0,
813094674291398371,"Great for Groups! 2 Relaxing Units w/Kitchen, Pool",496944100,RoomPicks,,Hollywood,25.98754,-80.11969,Entire home/apt,80,1,0,,,74,0,0,
813095162445322286,"Comfort & Convenience! 3 Units, Great Views, Pool!",496944100,RoomPicks,,Hollywood,25.98666,-80.12101,Entire home/apt,80,1,0,,,74,0,0,
813095820633167688,"Relax & Unwind, 3 Units w/Kitchens, Pool w/Cabanas",496944100,RoomPicks,,Hollywood,25.98793,-80.11991,Entire home/apt,80,1,0,,,74,1,0,
813096325399071533,Enjoy the Infinity Pool w/ Cabanas! 3 Units!,496944100,RoomPicks,,Hollywood,25.98673,-80.12097,Entire home/apt,80,1,0,,,74,0,0,
813097447312164305,"Comfort & Convenience! 3 Relaxing Units, Pool!",496944100,RoomPicks,,Hollywood,25.98724,-80.12181,Entire home/apt,80,1,0,,,74,0,0,
813097453070791188,Right on the Intracoastal! 3 Units Near Beaches!,496944100,RoomPicks,,Hollywood,25.98648,-80.12023,Entire home/apt,80,1,0,,,74,0,0,
813097475373647182,Minutes to Beach! 3 Amazing Units w/ Great Views!,496944100,RoomPicks,,Hollywood,25.9879,-80.12104,Entire home/apt,80,1,0,,,74,0,0,
813097481267173193,Great Views! 3 Relaxing Units Near Hollywood Beach,496944100,RoomPicks,,Hollywood,25.98676,-80.12127,Entire home/apt,80,1,0,,,74,0,0,
813097486880945647,THREE 2BR Corner Ocean View at Hyde Beach House,496944100,RoomPicks,,Hallandale Beach,25.98591,-80.11973,Entire home/apt,100,1,0,,,74,355,0,
813097498956548836,Perfect for Extended Stays! 3 Units w/Full Kitchen,496944100,RoomPicks,,Hollywood,25.98665,-80.1214,Entire home/apt,80,1,0,,,74,344,0,
813097715323648946,THREE 2BR Oceanview/Poolview Suite at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98729,-80.12149,Entire home/apt,100,1,0,,,74,351,0,
813100259662539455,"Wonderful Place To Stay! 3 Classy Units, Pool!",496944100,RoomPicks,,Hallandale Beach,25.98585,-80.12165,Entire home/apt,80,1,0,,,74,0,0,
813101204057312900,"Convenient Stay, Superb Location! 3 Relaxing Units",496944100,RoomPicks,,Hollywood,25.98792,-80.1197,Entire home/apt,80,1,0,,,74,0,0,
813270582717561751,Flamingo Haven* Your Vibrant Retreat in Lauderdale,475396626,Todd,,Fort Lauderdale,26.1106172,-80.16559079999999,Entire home/apt,191,2,39,2024-05-11,2.37,4,17,24,
813601308640097949,Private House in Lighthouse Pt. w/ Pool & Hot Tub,112867074,IRenta,,Lighthouse Point,26.29377,-80.09332,Entire home/apt,200,1,0,,,21,0,0,
813618864005855503,Beach Access and Pool over Intercoastal - 1B/1B,119523133,Victoria,,Hallandale Beach,25.98702,-80.12351,Entire home/apt,97,1,8,2024-06-09,0.50,107,177,2,
813645744212409219,Best Stay|Amazing Pool|Hollywood Beach Broad–walk,110354593,Stay Sol,,Hollywood,26.0155,-80.11731,Entire home/apt,122,4,6,2024-01-21,0.38,73,346,2,
813664047741569174,"Beach, Convenient Mall and Open Ocean Views 1B/1B",119523133,Victoria,,Hallandale Beach,25.9865,-80.12365,Entire home/apt,83,1,12,2024-06-04,0.78,107,176,10,
813685000960447387,Florida lux 4br/ King bed/Amazing pool near beach,21622344,Sherwin P.,,Pompano Beach,26.237783709816,-80.09870410859834,Entire home/apt,510,2,4,2024-04-01,0.25,2,328,3,
813713081625333044,Fort Lauderdale Beach Resort,1770887,Chris,,Fort Lauderdale,26.1369065,-80.1051716,Entire home/apt,429,1,0,,,22,7,0,
813713959199724412,Fort Lauderdale Beach Resort,1770887,Chris,,Fort Lauderdale,26.1369065,-80.1051716,Entire home/apt,359,1,0,,,22,17,0,
813714734487468447,Fort Lauderdale Beach Resort,1770887,Chris,,Fort Lauderdale,26.1369065,-80.1051716,Entire home/apt,329,1,1,2023-03-10,0.06,22,10,0,
813984555530828597,Walk to Beach |  Modern Oasis | Ocean Mist Key,271058036,Latitude Key,,Lauderdale By The Sea,26.2088022,-80.095692,Entire home/apt,402,1,22,2024-06-02,1.40,54,343,14,
813985341772559934,Ocean View Balcony Beachfront Resort Amazing Pools,174780501,Stay Sol,,Hallandale Beach,25.98638,-80.11955,Entire home/apt,279,4,1,2023-03-04,0.06,106,310,0,
814022453697613282,"Stay Awhile, Cozy Private BDRM",83509469,Maria,,Fort Lauderdale,26.11322,-80.15654,Private room,60,5,4,2024-06-15,0.24,2,84,2,
814068665374876686,Tiki Home at Pompano Beach with Pool & Ping Pong T,289012080,Sanjeev,,Pompano Beach,26.256456375597608,-80.08705772459507,Entire home/apt,375,2,9,2024-04-17,0.57,1,353,5,
814173449736624398,"Wonderful Place To Stay! Onsite Pool, City View!",496944100,RoomPicks,,Hollywood,25.98659,-80.12154,Entire home/apt,80,1,0,,,74,0,0,
814173649246157323,"Beach is Calling! Kitchen, Onsite Pool, Near Beach",496944100,RoomPicks,,Hollywood,25.98766,-80.12019,Entire home/apt,80,1,0,,,74,346,0,
814173664749850721,3BR Corner Suite View-Ocean at Hyde Beach House,496944100,RoomPicks,,Hallandale Beach,25.98632,-80.12125,Entire home/apt,100,1,1,2023-10-13,0.12,74,343,1,
814173666062511900,"Convenient Location! Onsite Pool, Kitchen!",496944100,RoomPicks,,Hollywood,25.98767,-80.11981,Entire home/apt,100,1,0,,,74,347,0,
814173669624421496,3BR IntraCoastal View Suite at Hyde Beach House,496944100,RoomPicks,,Hollywood,25.98813,-80.12171,Entire home/apt,100,1,0,,,74,347,0,
814173670639197958,"Wonderful Stay! Kitchen, Onsite Pool, Near Beaches",496944100,RoomPicks,,Hollywood,25.98635,-80.12164,Entire home/apt,80,1,0,,,74,0,0,
814173671765504278,3BR Suite IntraCoastal View ADA at Hyde Beach,496944100,RoomPicks,,Hollywood,25.98808,-80.12102,Entire home/apt,80,1,0,,,74,0,0,
814173674358255362,"Dive Into Your Dream Vacation! Kitchen, and Pool",496944100,RoomPicks,,Hollywood,25.98794,-80.12033,Entire home/apt,80,1,0,,,74,0,0,
814373067621250746,Sunshine & BlueSky Unit 1 / Modern 2 Bedroom Gem,256522492,Arlene,,Fort Lauderdale,26.14439162180825,-80.12925956034083,Entire home/apt,115,3,26,2024-05-19,1.64,2,90,19,
814452217439802427,"Tropical Florida Oasis w/ Patio, Near Beaches",126641496,Evolve,,Fort Lauderdale,26.11898,-80.15389,Entire home/apt,224,2,1,2023-05-13,0.07,87,178,0,
814492338777184461,"Home in Sunrise, Florida (5 beds + Sleeps 7)",498396132,Jonathan,,Sunrise,26.162618,-80.300048,Entire home/apt,,2,38,2024-04-21,2.24,1,1,25,
814581826453784293,Beachfront Hollywood Miami Beach,105368608,Anne Enterprises Llc,,Hollywood,25.98869,-80.11806,Entire home/apt,211,1,52,2024-06-27,3.09,1,225,39,
814898347420814987,"Rare Find! 2 Units, Pool, Kitchen, Near Beaches!",496944100,RoomPicks,,Hollywood,25.98728,-80.12099,Entire home/apt,80,1,0,,,74,290,0,
814898375141205944,"3 Large Units Near Beaches, Full Kitchen, Pool!",496944100,RoomPicks,,Hallandale Beach,25.98604,-80.12118,Entire home/apt,80,1,0,,,74,323,0,
814898378646885902,"3 Spacious Units, Ocean Views, Pool, Restaurant!",496944100,RoomPicks,,Hallandale Beach,25.98611,-80.12008,Entire home/apt,80,1,0,,,74,324,0,
814898381773218526,"3 Spacious Units Near Beaches, Pool/Pool Bar!",496944100,RoomPicks,,Hollywood,25.98791,-80.12137,Entire home/apt,80,1,0,,,74,340,0,
814898411204008050,"4 Spacious Units w/Kitchens, Minutes to Beaches!",496944100,RoomPicks,,Hollywood,25.98659,-80.12169,Entire home/apt,80,1,0,,,74,0,0,
814997226216491977,apt con linda  vista a la playa,202103048,Marcelo,,Hollywood,25.987056658919382,-80.12007806450129,Entire home/apt,245,1,2,2024-03-08,0.13,10,365,1,
815059253005212426,Pembroke Pines Townhome,165810358,Paola,,Pembroke Pines,26.02339,-80.26983,Entire home/apt,163,2,54,2024-06-12,3.26,1,18,34,
815323425386124170,Relaxing backyard | Heated pool | 6 mins to Beach,246595647,Alan,,Deerfield Beach,26.305912155970635,-80.0919156376183,Entire home/apt,300,3,12,2024-06-05,1.45,1,190,12,
815326005952471938,All new Cozy studio,328236740,Gordillo,,Miramar,25.98758,-80.24252,Entire home/apt,70,3,42,2024-05-24,2.48,1,359,23,
815332061805147208,Pool | Apartment w/ Balcony - Gym - Near Beach,20234196,Stay Sol,,Hallandale Beach,25.98704,-80.12265,Entire home/apt,166,4,1,2023-03-16,0.06,342,339,0,
815332500503340296,"Luxurious, Spacious Tropical Haven Mins from Beach",118572342,Daniel,,Hollywood,26.02218,-80.13479,Entire home/apt,195,3,11,2024-06-26,1.09,1,365,11,
815379871149716557,Hidden Gem in Pompano Beach.,470889529,Greyvi,,Pompano Beach,26.2840488,-80.0993493,Entire home/apt,150,1,2,2023-03-19,0.13,1,363,0,
815439054346419883,Deluxe Beachwalk Resort Oasis w Outdoor Pool & Gym,489858712,Claudia,,Hallandale Beach,25.9860143,-80.1228132,Entire home/apt,187,1,10,2024-06-14,0.59,6,156,6,
815444784180695276,Wanderlust’s Truffle Patch,498613258,RedAwning,,Fort Lauderdale,26.1779,-80.0972,Entire home/apt,78,1,0,,,1,352,0,
815486642722369765,mi espacio,344697957,Marcela,,Pembroke Pines,26.02217,-80.28515,Private room,55,1,10,2024-04-17,0.59,7,117,6,
815505655404048930,Beautiful one bedroom in Weston,418480081,John,,Weston,26.12658,-80.37385,Entire home/apt,165,4,3,2024-04-26,0.19,4,41,1,
815527728660312736,Pool | Apartment w/ Balcony - Gym - Near Beach,20234196,Stay Sol,,Hallandale Beach,25.98693,-80.12396,Entire home/apt,98,4,19,2024-06-19,1.14,342,345,14,
815812274993362068,Best Apartment of Miami Beach without Resort Fee,119523133,Victoria,,Hallandale Beach,25.98539,-80.122,Entire home/apt,90,1,10,2024-06-07,0.61,107,169,6,
815835869902738532,Brand New | Walk to Wilton Drive | Mins to Beach,20833341,Zuzana,,Fort Lauderdale,26.146132,-80.142417,Entire home/apt,91,2,38,2024-06-17,2.27,1,360,22,
815842419759735505,Holiday Ready! See More ManaFLL! Downtown 2 mins!,441674,LuxuryVacationHomesFortLauderdale,,Fort Lauderdale,26.10289,-80.1566,Entire home/apt,1849,2,3,2023-03-19,0.18,17,365,0,
815860173178077853,FullyEquipped 2BR Apartment minutes from the Beach,1833853,Ricardo,,Hallandale Beach,25.98658,-80.12236,Entire home/apt,157,1,4,2024-01-07,0.31,172,298,3,
815936772956417557,BeachFrontHyde GreatCornerCondo14Floor FreeParking,1833853,Ricardo,,Hollywood,25.98767,-80.11798,Entire home/apt,178,1,25,2024-05-23,1.56,172,283,18,
815955862695559293,Stunning Poolside 1/1 w/ Balcony 805-4,214820992,Steven,,Fort Lauderdale,26.13535,-80.12129,Entire home/apt,99,3,34,2024-06-24,2.04,27,362,24,
815966649354119002,Luxurious Waterfront With Pool BBQ & Sunshine!,498735057,Stacey,,Deerfield Beach,26.30365,-80.08177,Entire home/apt,517,1,27,2024-06-21,1.66,1,239,21,
815970704603562970,Cozy beach getaway,94537152,Geoffrey,,Fort Lauderdale,26.12309,-80.12105,Entire home/apt,225,1,3,2023-04-16,0.19,1,179,0,
816186489360364883,Mermaid Fun Neighboring Pompano Pier,498795089,Monica,,Pompano Beach,26.23865,-80.10041,Entire home/apt,225,3,12,2024-04-05,0.74,1,305,6,
816203566854527911,Spacious 3BedRm Oasis w/Pool/Hollywood,487876738,Renata,,Hollywood,26.008,-80.18538,Entire home/apt,211,2,54,2024-06-13,3.31,1,73,33,
816257636236350043,Luxury w/ stunning view |Balcony |Amazing Pools,381224394,Stay Sol,,Hollywood,25.98809,-80.12175,Entire home/apt,303,4,6,2024-02-08,0.38,30,324,3,
816262739569401048,Wrap Around Balcony|Insane Amenities+ Amazing Pool,381224394,Stay Sol,,Hollywood,25.98724,-80.11948,Entire home/apt,261,4,6,2024-06-16,0.40,30,343,4,
816271327556319848,Lake Paradise + Hot Spa - Lake house - King Bed,311854439,Eli,,Dania Beach,26.05052,-80.17371,Entire home/apt,291,1,48,2024-05-28,2.87,3,179,26,
816660252126332671,"2/1,  washer/dryer, free parking, mins to dwntwn",172588981,Jay,,Fort Lauderdale,26.10732,-80.14735,Entire home/apt,105,1,46,2024-05-20,2.87,2,343,35,
816788155994078765,Studio (1A) 3 minutes walk to the beach.,90832283,Rebeca,,Pompano Beach,26.2269574,-80.09185389999999,Entire home/apt,93,2,11,2024-05-19,0.69,4,269,6,
816861560837141379,Cozy Private studio in Hollywood,191470133,Paulina,,Hollywood,26.0267,-80.22512,Private room,69,1,16,2024-04-02,0.97,1,365,9,
816873070311938004,Ocean View Beachfront Apartment,492939217,Myriam,,Hollywood,25.98699,-80.11914,Entire home/apt,119,1,38,2024-06-09,2.27,3,157,23,
816938821228420300,"2-Bed, 2-Bath Private House with Parking, Beach",294440006,Michael,,Hallandale Beach,25.9868,-80.13652,Entire home/apt,113,2,10,2024-06-25,1.50,1,320,10,
816942969936460960,Modern Contemporary Villa With Heated Pool,471907481,Avraham,,Hollywood,26.02886,-80.1899,Entire home/apt,219,1,27,2024-06-25,1.64,2,351,18,
816991143027604344,Beautiful Bayfront Getaway with Heated Pool!,6025262,Robert,,Pompano Beach,26.25963,-80.09484,Entire home/apt,211,1,56,2024-06-16,3.37,1,150,38,
817258625127395756,Fully renovated - 12ft island - 1.2G Wifi,426968149,Joe,,Fort Lauderdale,26.11847,-80.15191,Entire home/apt,150,4,8,2024-05-11,0.50,4,359,5,
817315202026529796,Miami Hollywood Condo 2 Bedrooms,31595811,Miami Rent Apart,,Hollywood,25.98774,-80.11747,Entire home/apt,141,1,5,2024-04-07,0.32,45,106,4,
817351905164073046,New Deluxe two bedroom apartment with ocean view,31595811,Miami Rent Apart,,Hollywood,25.98749,-80.11868,Entire home/apt,148,1,1,2024-02-24,0.24,45,124,1,
817450280424570714,Fort Lauderdale Apt Near Beaches & Shopping!,126641496,Evolve,,Fort Lauderdale,26.127037952145546,-80.15129221729775,Entire home/apt,96,30,3,2024-04-30,0.21,87,222,2,
817564686630011805,Lynora's Luxe Estate - Modern Design & Heated Pool,36675065,Jordan,,Fort Lauderdale,26.17153,-80.11621,Entire home/apt,585,1,25,2024-03-23,1.52,45,322,16,
817617225559759292,"Historic oasis w/pool, cabana & arcade, near beach",30352339,Nate,,Hollywood,26.00723,-80.13746,Entire home/apt,370,2,55,2024-06-24,3.34,1,268,36,
817633918697023452,Oceanview Beach-front Apartment,467401590,Sam,,Hollywood,25.9898475,-80.11834429999999,Entire home/apt,289,2,1,2023-03-25,0.07,1,362,0,
817755718297762495,Casa Utopia |Waterfront |Kayaks | Pool,424018017,Luxury,,Hollywood,26.02183,-80.16391,Entire home/apt,299,365,0,,,3,365,0,
817893002093917337,Beautiful 2 BDR Vacation Home w/ pool in Sunrise,261204630,Brittany,,Lauderhill,26.1386851,-80.21359129999999,Entire home/apt,150,2,28,2024-05-13,1.68,1,128,17,
817954579611246106,Cozy Coconut Creek Room,494793110,Dakari,,Coconut Creek,26.29298,-80.18678,Private room,89,1,1,2023-02-22,0.06,4,364,0,
